Time,Power - Grid L1,Power - Grid L2,Power - Grid L3,Total
1608157800000.00,-47.49666667,-45.58333333,-23.28111111,-116.3611111
1608158700000.00,-46.76888889,-45.73666667,-24.08,-116.5855556
1608159600000.00,-46.42222222,-45.30444444,-24.26444444,-115.9911111
1608160500000.00,-19.11666667,-39.33777778,-42.58777778,-101.0422222
1608161400000.00,-44.43555556,-44.46333333,-25.18444444,-114.0833333
1608162300000.00,-64.54555556,-49.36444444,-11.33888889,-125.2488889
1608163200000.00,-45.87817938,-44.81392236,-23.86746988,-114.5595716
1608164100000.00,-45.86540601,-44.80756396,-24.33926585,-115.0122358
1608165000000.00,-45.59711432,-44.64927858,-24.61043285,-114.8568257
1608165900000.00,-45.84777778,-44.73,-24.42777778,-115.0055556
1608166800000.00,-45.83777778,-44.75888889,-24.26888889,-114.8655556
1608167700000.00,-45.65888889,-44.95111111,-24.52777778,-115.1377778
1608168600000.00,-46.26333333,-44.74666667,-24.17555556,-115.1855556
1608169500000.00,-45.55394883,-44.87986652,-24.73971079,-115.1735261
1608170400000.00,-74.63485017,-51.38623751,-4.105438402,-130.1265261
1608171300000.00,-46.31888889,-44.99444444,-23.61777778,-114.9311111
1608172200000.00,-52.98444444,-46.51555556,-18.99888889,-118.4988889
1608173100000.00,-47.01444444,-45.36444444,-23.21888889,-115.5977778
1608174000000.00,-47.40777778,-45.03444444,-23.00333333,-115.4455556
1608174900000.00,-46.14666667,-44.77444444,-24.22555556,-115.1466667
1608175800000.00,-45.89,-44.79333333,-24.42222222,-115.1055556
1608176700000.00,-46.43666667,-44.72333333,-24.06888889,-115.2288889
1608177600000.00,-51.55555556,-46.37,-20.13777778,-118.0633333
1608178500000.00,-46.05777778,-44.28222222,-23.49555556,-113.8355556
1608179400000.00,-48.06333333,-44.79111111,-21.60444444,-114.4588889
1608180300000.00,-47.49888889,-45.20333333,-22.80888889,-115.5111111
1608181200000.00,-46.44777778,-45.22333333,-22.25777778,-113.9288889
1608182100000.00,-46.6845039,-44.70680045,-22.08361204,-113.4749164
1608183000000.00,-44.85825028,-44.45293466,-23.59246955,-112.9036545
1608183900000.00,-49.59777778,-45.81222222,-20.98777778,-116.3977778
1608184800000.00,-46.97888889,-45.68222222,-22.67888889,-115.34
1608185700000.00,-45.14222222,-45.03444444,-24.21777778,-114.3944444
1608186600000.00,-49.20888889,-45.93555556,-21.07888889,-116.2233333
1608187500000.00,-47.00333333,-45.21777778,-22.24666667,-114.4677778
1608188400000.00,-46.57333333,-44.82222222,-22.27444444,-113.67
1608189300000.00,-45.63697105,-45.20935412,-22.00445434,-112.8507795
1608190200000.00,-41.63666667,-44.91111111,-21.78777778,-108.3355556
1608191100000.00,117.6403996,113.5948946,133.2042175,364.4395117
1608192000000.00,564.9322974,558.2219756,563.9944506,1687.148724
1608192900000.00,973.487208,963.9644049,959.7942158,2897.245829
1608193800000.00,1532.603774,1519.648169,1503.429523,4555.681465
1608194700000.00,2244.865556,2232.895556,2213.122222,6690.883333
1608195600000.00,2993.848889,2970.812222,2921.432222,8886.093333
1608196500000.00,3820.782222,3794.075556,3731.256667,11346.11444
1608197400000.00,4590.306667,4554.528889,4476.843333,13621.67889
1608198300000.00,5449.308889,5406.63,5309.025556,16164.96444
1608199200000.00,6243.785556,6196.212222,6081.718889,18521.71667
1608200100000.00,6908.431111,6855.006667,6729.207778,20492.64556
1608201000000.00,7293.04,7235.211111,7098.901111,21627.15222
1608201900000.00,7703.488889,7641.331111,7499.768889,22844.58889
1608202800000.00,5363.161111,5319.678889,5225.731111,15908.57111
1608203700000.00,5679.791111,5634.722222,5533.541111,16848.05444
1608204600000.00,5514.80825,5467.765886,5368.497213,16351.07135
1608205500000.00,4529.497231,4490.981174,4415.252492,13435.7309
1608206400000.00,5113.814444,5068.104444,4977.121111,15159.04
1608207300000.00,4283.956667,4244.924444,4167.91,12696.79111
1608208200000.00,5419.386667,5370.25,5266.941111,16056.57778
1608209100000.00,4167.131111,4130.26,4053.758889,12351.15
1608210000000.00,6300.986667,6253.191111,6155.476667,18709.65444
1608210900000.00,4240.234444,4202.73,4126.028889,12568.99333
1608211800000.00,3897.623333,3862.773333,3794.816667,11555.21333
1608212700000.00,3306.635556,3277.443333,3222.067778,9806.146667
1608213600000.00,2385.403333,2363.185556,2328.582222,7077.171111
1608214500000.00,1750.204444,1733.601111,1713.934444,5197.74
1608215400000.00,1307.753333,1293.514444,1283.966667,3885.234444
1608216300000.00,1222.71,1208.683333,1200.448889,3631.842222
1608217200000.00,828.8133333,817.8988889,819.5233333,2466.235556
1608218100000.00,448.4066667,440.69,450.37,1339.466667
1608219000000.00,85.97333333,81.83333333,99.24222222,267.0488889
1608219900000.00,-36.34888889,-41.76555556,-20.10333333,-98.21777778
1608220800000.00,-49.29666667,-45.96777778,-20.40333333,-115.6677778
1608221700000.00,-45.95888889,-45.08111111,-23.57555556,-114.6155556
1608222600000.00,-45.19666667,-44.63777778,-24.19888889,-114.0333333
1608223500000.00,-18.00555556,-38.67333333,-42.11444444,-98.79333333
1608224400000.00,-44.02222222,-44.48777778,-24.42222222,-112.9322222
1608225300000.00,-45.36888889,-45.33888889,-22.86,-113.5677778
1608226200000.00,-46.10222222,-45.42666667,-22.73444444,-114.2633333
1608227100000.00,-54.25,-47.51666667,-17.33666667,-119.1033333
1608228000000.00,-47.55222222,-44.83777778,-22.31777778,-114.7077778
1608228900000.00,-46.02444444,-44.24777778,-23.46666667,-113.7388889
1608229800000.00,-46.41888889,-44.67,-23.42666667,-114.5155556
1608230700000.00,-68.75750834,-50.11234705,-8.002224694,-126.8720801
1608231600000.00,-48.06326304,-45.57713651,-22.07103219,-115.7114317
1608232500000.00,-46.35333333,-44.50111111,-22.39222222,-113.2466667
1608233400000.00,-46.44716352,-44.37374861,-22.8487208,-113.6696329
1608234300000.00,-46.60155383,-44.40066593,-23.61709212,-114.6193119
1608235200000.00,-46.17111111,-44.68333333,-23.93333333,-114.7877778
1608236100000.00,-46.08111111,-44.85111111,-24.21555556,-115.1477778
1608237000000.00,-46.08777778,-44.55222222,-24.33111111,-114.9711111
1608237900000.00,-45.88,-44.88444444,-24.79777778,-115.5622222
1608238800000.00,-46.96333333,-45.80555556,-24.43111111,-117.2
1608239700000.00,-47.30444444,-45.52111111,-23.52555556,-116.3511111
1608240600000.00,-44.61888889,-44.39666667,-24.74444444,-113.76
1608241500000.00,-45.37708565,-44.48164627,-24.40600667,-114.2647386
1608242400000.00,-45.2763596,-44.70033296,-24.70255272,-114.6792453
1608243300000.00,-23.68666667,-39.93111111,-39.13333333,-102.7511111
1608244200000.00,-45.96222222,-44.61333333,-24.32666667,-114.9022222
1608245100000.00,-58.49111111,-47.73222222,-15.97666667,-122.2
1608246000000.00,-47.97333333,-45.26888889,-22.78,-116.0222222
1608246900000.00,-45.67888889,-44.44777778,-24.15777778,-114.2844444
1608247800000.00,-48.45,-45.13333333,-22.29444444,-115.8777778
1608248700000.00,-82.44666667,-53.47,1.967777778,-133.9488889
1608249600000.00,-46.47925033,-44.85140562,-23.07095047,-114.4016064
1608250500000.00,-70.41888889,-50.74888889,-7.001111111,-128.1688889
1608251400000.00,-49.56333333,-45.34222222,-21.42,-116.3255556
1608252300000.00,-65.92,-49.67333333,-9.846666667,-125.44
1608253200000.00,-46.35888889,-44.70777778,-23.61444444,-114.6811111
1608254100000.00,-45.49111111,-45.04,-24.68444444,-115.2155556
1608255000000.00,-48.34444444,-45.36777778,-22.47,-116.1822222
1608255900000.00,-50.13888889,-45.95555556,-20.97666667,-117.0711111
1608256800000.00,-47.58222222,-45.30111111,-22.80777778,-115.6911111
1608257700000.00,-46.33111111,-44.97111111,-23.85555556,-115.1577778
1608258600000.00,-45.91222222,-44.97111111,-24.47333333,-115.3566667
1608259500000.00,-51.30444444,-46.08,-20.85111111,-118.2355556
1608260400000.00,-47.69555556,-45.46666667,-22.97333333,-116.1355556
1608261300000.00,-47.76888889,-45.77333333,-22.86666667,-116.4088889
1608262200000.00,-46.53111111,-44.73666667,-23.61666667,-114.8844444
1608263100000.00,-47.34666667,-45.27333333,-23.35888889,-115.9788889
1608264000000.00,-49.05333333,-45.36,-21.88222222,-116.2955556
1608264900000.00,-47.07222222,-45.22777778,-22.44333333,-114.7433333
1608265800000.00,-47.07777778,-44.63444444,-22.37333333,-114.0855556
1608266700000.00,-47.06444444,-44.27777778,-22.39666667,-113.7388889
1608267600000.00,-46.02777778,-44.65,-22.64333333,-113.3211111
1608268500000.00,-48.11666667,-45.39555556,-21.27555556,-114.7877778
1608269400000.00,-45.06333333,-44.70666667,-23.49444444,-113.2644444
1608270300000.00,-45.22444444,-44.49222222,-23.59,-113.3066667
1608271200000.00,-50.38666667,-45.33222222,-19.32888889,-115.0477778
1608272100000.00,-44.92333333,-43.89222222,-22.99,-111.8055556
1608273000000.00,-44.41111111,-44.66222222,-24.02777778,-113.1011111
1608273900000.00,-44.79222222,-44.74666667,-24.06555556,-113.6044444
1608274800000.00,-45.00666667,-45.49777778,-24.09111111,-114.5955556
1608275700000.00,-43.48555556,-45.22111111,-22.89222222,-111.5988889
1608276600000.00,-44.17666667,-45.77777778,-19.80444444,-109.7588889
1608277500000.00,288.8788889,284.9877778,301.23,875.0966667
1608278400000.00,864.2033333,855.39,856.2711111,2575.864444
1608279300000.00,1287.507778,1275.312222,1267.994444,3830.814444
1608280200000.00,2136.275556,2125.625556,2110.78,6372.681111
1608281100000.00,2356.894444,2348.562222,2339.365556,7044.822222
1608282000000.00,2974.746667,2949.01,2907.353333,8831.11
1608282900000.00,4165.60178,4130.206897,4068.537264,12364.34594
1608283800000.00,4597.729097,4558.879599,4495.118172,13651.72687
1608284700000.00,5224.829268,5177.972284,5097.391353,15500.1929
1608285600000.00,6539.049889,6483.529933,6375.498891,19398.07871
1608286500000.00,6492.617778,6434.151111,6330.045556,19256.81444
1608287400000.00,6781.1,6723.712222,6629.431111,20134.24333
1608288300000.00,9514.998889,9432.731111,9278.205556,28225.93556
1608289200000.00,9382.386667,9299.056667,9143.505556,27824.94889
1608290100000.00,9849.785556,9762.432222,9593.057778,29205.27556
1608291000000.00,11198.29667,11095.41556,10907.90667,33201.61889
1608291900000.00,10560.37667,10459.56444,10287.44333,31307.38444
1608292800000.00,11043.36222,10944.93,10760.78111,32749.07333
1608293700000.00,10722.75333,10623.66778,10448.25667,31794.67778
1608294600000.00,10018.79333,9926.16,9760.402222,29705.35556
1608295500000.00,8172.061111,8097.162222,7962.367778,24231.59111
1608296400000.00,6801.44,6739.418889,6627.078889,20167.93778
1608297300000.00,6132.311111,6076.767778,5976.225556,18185.30444
1608298200000.00,5575.43,5523.714444,5429.162222,16528.30667
1608299100000.00,4821.771111,4777.7,4697.881111,14297.35222
1608300000000.00,3956.722222,3924.285556,3875.89,11756.89778
1608300900000.00,3331.783333,3302.412222,3261.588889,9895.784444
1608301800000.00,2570.006667,2546.997778,2518.445556,7635.45
1608302700000.00,1705.435556,1691.353333,1681.468889,5078.257778
1608303600000.00,1064.647778,1058.491111,1060.996667,3184.135556
1608304500000.00,528.0866667,533.0133333,550.4011111,1611.501111
1608305400000.00,103.6077778,104.6333333,122.9588889,331.2
1608306300000.00,-38.45666667,-42.24777778,-21.00222222,-101.7066667
1608307200000.00,-48.72111111,-44.12555556,-19.55555556,-112.4022222
1608308100000.00,-47.75555556,-43.90333333,-19.20111111,-110.86
1608309000000.00,-44.18464961,-43.80200222,-25.00444939,-112.9911012
1608309900000.00,-45.38401776,-43.69145394,-24.65482797,-113.7302997
1608310800000.00,-45.14333333,-44.87222222,-24.14777778,-114.1633333
1608311700000.00,-54.86555556,-46.98,-15.83,-117.6755556
1608312600000.00,-49.93555556,-46.18444444,-19.10666667,-115.2266667
1608313500000.00,-47.48777778,-46.10888889,-21.59,-115.1866667
1608314400000.00,-46.68111111,-45.14222222,-22.81666667,-114.64
1608315300000.00,-47.11666667,-45.01888889,-22.62666667,-114.7622222
1608316200000.00,-51.11666667,-46.63555556,-20.07333333,-117.8255556
1608317100000.00,-48.54888889,-45.12666667,-20.91888889,-114.5944444
1608318000000.00,-46.57111111,-44.33888889,-22.14,-113.05
1608318900000.00,-49.38666667,-45.33444444,-20.06,-114.7811111
1608319800000.00,-47.99333333,-45.06,-20.88111111,-113.9344444
1608320700000.00,-47.92111111,-44.83222222,-22.53555556,-115.2888889
1608321600000.00,-46.77,-44.85555556,-23.38444444,-115.01
1608322500000.00,-49.15777778,-45.95111111,-22.03666667,-117.1455556
1608323400000.00,-47.57666667,-45.55222222,-23.09111111,-116.22
1608324300000.00,-47.44777778,-45.72333333,-23.48,-116.6511111
1608325200000.00,-46.37333333,-45.48666667,-23.78444444,-115.6444444
1608326100000.00,-46.09222222,-45.53666667,-23.16222222,-114.7911111
1608327000000.00,-45.56111111,-45.25666667,-23.20666667,-114.0244444
1608327900000.00,-45.60714286,-45.3203125,-23.49776786,-114.4252232
1608328800000.00,-45.33075221,-45.12278761,-23.81637168,-114.2699115
1608329700000.00,-54.71888889,-47.55,-17.61777778,-119.8866667
1608330600000.00,-48.74888889,-46.11333333,-22.22,-117.0822222
1608331500000.00,-48.31333333,-46.06555556,-22.37,-116.7488889
1608332400000.00,-46.89666667,-45.64111111,-23.26111111,-115.7988889
1608333300000.00,-49.22111111,-45.73777778,-20.53888889,-115.4977778
1608334200000.00,-47.56111111,-45.14444444,-22.36666667,-115.0722222
1608335100000.00,-47.59555556,-45.89777778,-22.89777778,-116.3911111
1608336000000.00,-46.40348525,-44.85120643,-23.83512064,-115.0898123
1608336900000.00,-45.86333333,-44.71666667,-24.25333333,-114.8333333
1608337800000.00,-50.45666667,-45.85777778,-20.77888889,-117.0933333
1608338700000.00,-47.78777778,-45.39333333,-22.99777778,-116.1788889
1608339600000.00,-46.04666667,-44.72444444,-24.07666667,-114.8477778
1608340500000.00,-45.70444444,-44.92444444,-24.55555556,-115.1844444
1608341400000.00,-46.50777778,-45.16777778,-23.78333333,-115.4588889
1608342300000.00,-52.78777778,-46.55777778,-19.53333333,-118.8788889
1608343200000.00,-46.25555556,-45.13555556,-24.00333333,-115.3944444
1608344100000.00,-46.27444444,-45.24111111,-24.32888889,-115.8444444
1608345000000.00,-46.64888889,-45.22555556,-23.94666667,-115.8211111
1608345900000.00,-46.07222222,-45.41333333,-24.71333333,-116.1988889
1608346800000.00,-46.64888889,-45.21444444,-23.69333333,-115.5566667
1608347700000.00,-46.26666667,-45.1,-24.29333333,-115.66
1608348600000.00,-45.90333333,-45.00888889,-24.41111111,-115.3233333
1608349500000.00,-46.68777778,-45.13777778,-23.89555556,-115.7211111
1608350400000.00,-51.34,-46.25444444,-20.29555556,-117.89
1608351300000.00,-52.93777778,-46.45666667,-19.15333333,-118.5477778
1608352200000.00,-47.45222222,-44.95,-22.55111111,-114.9533333
1608353100000.00,-45.54555556,-44.46555556,-24.26555556,-114.2766667
1608354000000.00,-46.00666667,-44.54666667,-22.49,-113.0433333
1608354900000.00,-45.91,-44.57555556,-22.55777778,-113.0433333
1608355800000.00,-45.66333333,-44.32666667,-22.74666667,-112.7366667
1608356700000.00,-45.97777778,-44.26666667,-22.55666667,-112.8011111
1608357600000.00,-60.48222222,-47.78888889,-12.47666667,-120.7477778
1608358500000.00,-46.93111111,-44.80888889,-21.55444444,-113.2944444
1608359400000.00,-44.88,-44.1,-23.34222222,-112.3222222
1608360300000.00,-45.54111111,-43.84222222,-22.30222222,-111.6855556
1608361200000.00,-50.70222222,-45.66111111,-18.57444444,-114.9377778
1608362100000.00,-45.60888889,-45.14444444,-21.04111111,-111.7944444
1608363000000.00,4.327777778,-0.694444444,24.48444444,28.11777778
1608363900000.00,204.3811111,201.1766667,221.6266667,627.1844444
1608364800000.00,372.8788889,369.7011111,387.6744444,1130.254444
1608365700000.00,960.1811111,952.0444444,959.0633333,2871.288889
1608366600000.00,1044.738889,1035.886667,1040.888889,3121.514444
1608367500000.00,664.5661846,659.0711902,671.0489433,1994.686318
1608368400000.00,1318.703003,1307.528365,1305.569522,3931.80089
1608369300000.00,901.290788,893.1287458,898.4683685,2692.887902
1608370200000.00,1234.259711,1224.072142,1223.917869,3682.249723
1608371100000.00,1933.516667,1916.021111,1903.958889,5753.496667
1608372000000.00,2300.027809,2278.025584,2258.739711,6836.793103
1608372900000.00,2865.885683,2838.570477,2809.00333,8513.459489
1608373800000.00,2856.867778,2830.966667,2800.333333,8488.167778
1608374700000.00,2230.326667,2209.776667,2187.632222,6627.735556
1608375600000.00,2892.31,2865.355556,2824.643333,8582.308889
1608376500000.00,2104.062222,2083.568889,2060.58,6248.211111
1608377400000.00,2421.361111,2398.34,2368.356667,7188.057778
1608378300000.00,3750.283333,3715.484444,3658.846667,11124.61444
1608379200000.00,5449.171111,5402.838889,5317.231111,16169.24111
1608380100000.00,7274.035556,7214.063333,7102.061111,21590.16
1608381000000.00,6200.664444,6144.683333,6044.306667,18389.65444
1608381900000.00,2524.646667,2498.854444,2470.897778,7494.398889
1608382800000.00,3838.871111,3809.614444,3773.691111,11422.17667
1608383700000.00,2567.964444,2545.852222,2523.867778,7637.684444
1608384600000.00,4401.44,4362.488889,4295.127778,13059.05667
1608385500000.00,1836.238889,1820.312222,1809.981111,5466.532222
1608386400000.00,1502.296667,1487.755556,1479.453333,4469.505556
1608387300000.00,1870.648889,1853.122222,1836.6,5560.371111
1608388200000.00,1060.642222,1047.294444,1047.452222,3155.388889
1608389100000.00,789.51,779.3433333,785.6911111,2354.544444
1608390000000.00,511.7888889,505.2677778,517.0277778,1534.084444
1608390900000.00,213.8611111,209.7188889,225.6444444,649.2244444
1608391800000.00,42.86777778,38.53333333,58.96111111,140.3622222
1608392700000.00,-37.90333333,-43.12555556,-22.27777778,-103.3066667
1608393600000.00,-48.07469342,-45.33890747,-20.54292085,-113.9565217
1608394500000.00,-45.89766407,-44.21023359,-22.93659622,-113.0444939
1608395400000.00,-45.37168142,-44.02433628,-23.42477876,-112.8207965
1608396300000.00,-46.08666667,-44.13,-23.03,-113.2466667
1608397200000.00,-45.5703125,-44.14508929,-23.09375,-112.8091518
1608398100000.00,-45.74668142,-44.19358407,-22.90154867,-112.8418142
1608399000000.00,-19.02006689,-38.5083612,-40.81605351,-98.34448161
1608399900000.00,-48.68770764,-45.17497231,-20.9324474,-114.7951274
1608400800000.00,-46.87333333,-44.58111111,-22.24,-113.6944444
1608401700000.00,-46.98555556,-44.71777778,-22.94111111,-114.6444444
1608402600000.00,-46.64222222,-44.94444444,-24.20444444,-115.7911111
1608403500000.00,-50.37333333,-46.10888889,-21.89666667,-118.3788889
1608404400000.00,-46.59222222,-44.96222222,-23.87111111,-115.4255556
1608405300000.00,-46.4,-45.16,-23.85888889,-115.4188889
1608406200000.00,-58.68888889,-48.08,-15.52222222,-122.2911111
1608407100000.00,-72.12,-50.99777778,-5.332222222,-128.45
1608408000000.00,-47.45373467,-45.13600892,-21.73132664,-114.3210702
1608408900000.00,-45.81838317,-45.43964563,-23.26135105,-114.5193798
1608409800000.00,-45.85,-45.45666667,-23.14333333,-114.45
1608410700000.00,-70.87444444,-51.28444444,-6.071111111,-128.23
1608411600000.00,-46.48,-45.71666667,-22.60333333,-114.8
1608412500000.00,-45.85333333,-45.10444444,-23.34222222,-114.3
1608413400000.00,-45.49555556,-44.54888889,-23.25555556,-113.3
1608414300000.00,-44.78111111,-44.85333333,-23.83555556,-113.47
1608415200000.00,-45.41222222,-45.05666667,-23.44333333,-113.9122222
1608416100000.00,-44.91444444,-44.60222222,-23.71333333,-113.23
1608417000000.00,-44.65222222,-44.47555556,-24.56222222,-113.69
1608417900000.00,-45.54333333,-44.50555556,-24.24555556,-114.2944444
1608418800000.00,-45.74111111,-44.84111111,-24.12333333,-114.7055556
1608419700000.00,-45.74222222,-44.81777778,-24.23111111,-114.7911111
1608420600000.00,-46.03444444,-44.99111111,-24.35666667,-115.3822222
1608421500000.00,-46.13555556,-45.1,-24.25111111,-115.4866667
1608422400000.00,-46.4097035,-45.19137466,-24.14285714,-115.7439353
1608423300000.00,-24.79069767,-40.43410853,-38.71096346,-103.9357697
1608424200000.00,-27.58,-41.07888889,-36.91333333,-105.5722222
1608425100000.00,-33.8,-42.48222222,-32.92777778,-109.21
1608426000000.00,-30.18666667,-41.68444444,-35.09,-106.9611111
1608426900000.00,-21.73888889,-41.52111111,-47.06333333,-110.3233333
1608427800000.00,-30.72444444,-42.01,-34.56,-107.2944444
1608428700000.00,-44.05222222,-45.57444444,-29.24555556,-118.8722222
1608429600000.00,-45.86666667,-44.66444444,-24.33,-114.8611111
1608430500000.00,-51.23777778,-46.00777778,-20.70222222,-117.9477778
1608431400000.00,-72.67666667,-51.25888889,-5.416666667,-129.3522222
1608432300000.00,-85.53888889,-54.14111111,3.903333333,-135.7766667
1608433200000.00,-85.73333333,-54.19888889,3.865555556,-136.0666667
1608434100000.00,-85.56333333,-54.29222222,3.712222222,-136.1433333
1608435000000.00,-75.12333333,-52.16222222,-3.304444444,-130.59
1608435900000.00,-47.99555556,-45.68,-22.74222222,-116.4177778
1608436800000.00,-46.51555556,-44.95444444,-23.90444444,-115.3744444
1608437700000.00,-45.63333333,-44.78555556,-24.54333333,-114.9622222
1608438600000.00,-46.27444444,-44.69111111,-23.58888889,-114.5544444
1608439500000.00,-45.51777778,-44.65555556,-24.43777778,-114.6111111
1608440400000.00,-46.18666667,-44.43555556,-23.51888889,-114.1411111
1608441300000.00,-44.97444444,-43.81444444,-24.20888889,-112.9977778
1608442200000.00,-45.71888889,-43.99888889,-23.39333333,-113.1111111
1608443100000.00,-44.98666667,-43.91555556,-24.18333333,-113.0855556
1608444000000.00,-54.65333333,-46.67666667,-18.09111111,-119.4211111
1608444900000.00,-53.76666667,-46.45888889,-18.05777778,-118.2833333
1608445800000.00,-45.33555556,-44.39222222,-24.49888889,-114.2266667
1608446700000.00,-46.05777778,-44.26777778,-23.76333333,-114.0888889
1608447600000.00,-45.73444444,-44.27888889,-23.38222222,-113.3955556
1608448500000.00,-44.32444444,-44.09666667,-24.05222222,-112.4733333
1608449400000.00,-41.22777778,-44.35,-22.48333333,-108.0611111
1608450300000.00,18.48666667,14.57222222,34.84111111,67.9
1608451200000.00,502.0477778,500.9344444,509.4522222,1512.434444
1608452100000.00,901.6770601,897.0657016,898.4331849,2697.175947
1608453000000.00,1635.849833,1626.159066,1610.076752,4872.085651
1608453900000.00,2542.679245,2526.883463,2492.302997,7561.865705
1608454800000.00,2678.156493,2657.201998,2613.45394,7948.812431
1608455700000.00,4059.354051,4036.510544,3983.174251,12079.03885
1608456600000.00,4892.458889,4857.345556,4777.256667,14527.06111
1608457500000.00,6018.171111,5974.765556,5874.201111,17867.13778
1608458400000.00,6397.226667,6357.818889,6284.53,19039.57556
1608459300000.00,7605.45,7548.797778,7417.563333,22571.81111
1608460200000.00,5879.594444,5833.352222,5738.497778,17451.44444
1608461100000.00,6830.818889,6781.982222,6663.563333,20276.36444
1608462000000.00,7144.138889,7091.627778,6967.687778,21203.45444
1608462900000.00,6737.751111,6687.926667,6568.763333,19994.44111
1608463800000.00,6080.445556,6034.265556,5924.375556,18039.08667
1608464700000.00,5881.592222,5835.744444,5730.242222,17447.57889
1608465600000.00,5789.253333,5747.142222,5645.733333,17182.12889
1608466500000.00,4413.374444,4376.644444,4306.92,13096.93889
1608467400000.00,4506.026667,4466.275556,4393.507778,13365.81
1608468300000.00,6265.634444,6210.396667,6103.283333,18579.31444
1608469200000.00,6090.650723,6035.949944,5932.073415,18058.67408
1608470100000.00,6767.292873,6707.179287,6592.286192,20066.75835
1608471000000.00,6167.986711,6103.704319,5950.168328,18221.85936
1608471900000.00,5421.005574,5375.433668,5289.236343,16085.67559
1608472800000.00,3953.121816,3946.825028,3942.168328,11842.11517
1608473700000.00,3507.093333,3479.612222,3431.683333,10418.38889
1608474600000.00,2997.582222,2972.235556,2935,8904.817778
1608475500000.00,1785.302222,1772.23,1759.595556,5317.127778
1608476400000.00,946.0855556,941.5155556,945.68,2833.281111
1608477300000.00,537.8711111,536.5011111,547.2055556,1621.577778
1608478200000.00,163.1155556,163.7633333,179.5011111,506.38
1608479100000.00,-36.68555556,-38.00444444,-13.03777778,-87.72777778
1608480000000.00,-45.28444444,-44.39666667,-22.38444444,-112.0655556
1608480900000.00,-45.93888889,-44.42666667,-22.76888889,-113.1344444
1608481800000.00,-45.97666667,-44.24444444,-22.57666667,-112.7977778
1608482700000.00,-46.28888889,-44.01111111,-22.01444444,-112.3144444
1608483600000.00,-46.12222222,-43.95777778,-22.33333333,-112.4133333
1608484500000.00,-45.23777778,-43.98111111,-23.68,-112.8988889
1608485400000.00,-45.57222222,-43.76777778,-22.97,-112.31
1608486300000.00,-54.56444444,-45.83666667,-17.56444444,-117.9655556
1608487200000.00,-47.03111111,-44.32111111,-21.51444444,-112.8666667
1608488100000.00,-45.54888889,-44.42777778,-22.68333333,-112.66
1608489000000.00,-48.26333333,-44.69222222,-21.29111111,-114.2466667
1608489900000.00,-53.01,-45.94777778,-17.58,-116.5377778
1608490800000.00,-46.08444444,-44.52888889,-22.88777778,-113.5011111
1608491700000.00,-46.21316964,-44.63169643,-22.86383929,-113.7087054
1608492600000.00,-46.37,-44.75333333,-23.18,-114.3033333
1608493500000.00,-51.19733925,-46.1751663,-19.95454545,-117.327051
1608494400000.00,-47.99223085,-45.95227525,-22.08102109,-116.0255272
1608495300000.00,-46.22828508,-45.68040089,-23.56681514,-115.4755011
1608496200000.00,-48.58758315,-46.31374723,-22.86474501,-117.7660754
1608497100000.00,-45.43063263,-45.77691454,-25.61487236,-116.8224195
1608498000000.00,-46.37666667,-45.88333333,-24.73666667,-116.9966667
1608498900000.00,-45.14555556,-45.54666667,-25.73777778,-116.43
1608499800000.00,-45.8,-45.29222222,-24.39222222,-115.4844444
1608500700000.00,-45.22333333,-45.25666667,-25.39111111,-115.8711111
1608501600000.00,-45.04111111,-45.48444444,-25.40444444,-115.93
1608502500000.00,-46.21222222,-45.41555556,-24.97777778,-116.6055556
1608503400000.00,-45.53888889,-45.35333333,-25.40888889,-116.3011111
1608504300000.00,-34.87666667,-42.80111111,-31.75666667,-109.4344444
1608505200000.00,-27.13555556,-41.03777778,-36.96666667,-105.14
1608506100000.00,-45.24555556,-44.44,-24.66444444,-114.35
1608507000000.00,-45.56666667,-44.87333333,-24.95,-115.39
1608507900000.00,-46.19577308,-45.2269188,-24.50723026,-115.9299221
1608508800000.00,-32.52878179,-41.80321285,-33.28915663,-107.6211513
1608509700000.00,-44.88,-44.90444444,-25.36111111,-115.1455556
1608510600000.00,-46.26755853,-45.23188406,-24.41025641,-115.909699
1608511500000.00,-45.98228128,-45.39977852,-24.79180509,-116.1738649
1608512400000.00,-46.69333333,-45.40222222,-24.10555556,-116.2011111
1608513300000.00,-45.94666667,-45.51333333,-24.73,-116.19
1608514200000.00,-46.30400891,-45.34855234,-24.67594655,-116.3285078
1608515100000.00,-46.33518313,-44.88124306,-24.30521643,-115.5216426
1608516000000.00,-49.15760266,-45.67036626,-22.13873474,-116.9667037
1608516900000.00,-45.98439242,-44.81493868,-24.35562988,-115.154961
1608517800000.00,-46.28239203,-45.04651163,-24.03986711,-115.3687708
1608518700000.00,-47.96428571,-45.12834821,-23.19754464,-116.2901786
1608519600000.00,-46.88039867,-45.03654485,-23.36987818,-115.2868217
1608520500000.00,-46.33851276,-44.85793563,-24.02552719,-115.2219756
1608521400000.00,-45.62111111,-44.49222222,-24.28222222,-114.3955556
1608522300000.00,-45.10456062,-44.41268076,-24.4538376,-113.971079
1608523200000.00,-45.82130966,-43.9445061,-23.6381798,-113.4039956
1608524100000.00,-45.17777778,-43.75111111,-23.92444444,-112.8533333
1608525000000.00,-44.62666667,-43.72666667,-23.92555556,-112.2788889
